PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3471;"Parroquia Santa Cristina";"";"";"";"Metro: Puerta del Angel (línea 6).  Bus: 31,33, 36, 39, 65, 138.  Bicimad: Estación 216 (plaza Puerta del Ángel, 4).  Aparcamiento: Avenida de Portugal (7) avenida de Portugal, frente al número 51.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=25c0b069a541f010VgnVCM1000000b205a0aRCRD";"EXTREMADURA";"PASEO";"V";"32";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"438239";"4473945";"40.41383727525878";"-3.7279485176578415";"914 644 970";"";"psantacristina@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3362;"Parroquia Santa Cruz";"";"";"";"Metro: Sol (líneas 1, 2 y 3), Tirso de Molina (línea 1).  Bus: 50, 26, 32, 6, 65, 18, 23, 17, 002, M1, 31.  Cercanías Renfe: Sol (líneas C3,C4 y Regional).  Bicimad: Estaciones 32 (plaza de la Provincia, 1), 34 (plaza de Jacinto Benavente), 40 (plaza del Conde Romanones, 9).  Aparcamientos: Plaza Mayor (55) y Jacinto Benavente (15) plaza Jacinto Benavente.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40e0b069a541f010VgnVCM1000000b205a0aRCRD";"ATOCHA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28012";"SOL";"CENTRO";"440165";"4474015";"40.414608558946085";"-3.705255882048698";"913 691 239";"";"santacruz@archimadrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3496;"Parroquia Santa Elena";"";"";"";"Metro: Alonso Martínez (líneas 4, 5 y 10).  Bus: 21, C03, 37, 7.  Bicimad: Estación 8 (plaza de Alonso Martínez, 5).  Aparcamiento: Villa de París (67) plaza Villa de París.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67f0b069a541f010VgnVCM1000000b205a0aRCRD";"ORFILA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441186";"4475431";"40.427437349794005";"-3.6933534811225455";"913 191 875";"";"info@parroquiadesantabarbara.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3508;"Parroquia Santa Eugenia";"";"";"";"Bus: 58, 63, 145.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e01b069a541f010VgnVCM1000000b205a0aRCRD";"VIRGEN DE LAS VI&amp;Ntilde;AS";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28031";"SANTA EUGENIA";"VILLA DE VALLECAS";"448367";"4470121";"40.38008195615357";"-3.608267379645755";"913 317 190";"";"parroquiasantaeugenia@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3509;"Parroquia Santa Eulalia de Mérida";"";"";"";"Bus: 103, 111, 24, 144.  Cercanías Renfe: Asamblea de Madrid-Entrevías (línea C2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9621b069a541f010VgnVCM1000000b205a0aRCRD";"PEDROCHES";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28053";"ENTREVIAS";"PUENTE DE VALLECAS";"443135";"4470114";"40.3796743689357";"-3.669903376835299";"917 858 383";"";"psedm@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3521;"Parroquia Santa Florentina";"";"";"";"Metro: Las Musas (línea 7).    Bus: 167, 48, 38.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e651b069a541f010VgnVCM1000000b205a0aRCRD";"LONGARES";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28022";"ROSAS";"SAN BLAS-CANILLEJAS";"448286";"4475821";"40.43142237577199";"-3.6096886871893625";"913 133 663";"";"p.santaflorentina@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3532;"Parroquia Santa Gema";"";"";"";"Metro: Cruz del Rayo (línea 9), Republica Argentina (línea 6).  Bus: 16, 19, 51, 7.  Bicimad: Estación 147 (avenida del Doctor Arce, 45).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d61b069a541f010VgnVCM1000000b205a0aRCRD";"LEIZARAN";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442193";"4477694";"40.447894125461964";"-3.681688718771783";"915 635 068";"";"parroquiasantagema@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3543;"Parroquia Santa Inés";"";"";"";"Metro: Villaverde Alto (línea 3).  Bus: 79.  Cercanías Renfe: Villaverde Alto (líneas C4 y C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0981b069a541f010VgnVCM1000000b205a0aRCRD";"REAL DE PINTO";"AVENIDA";"V";"72";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"439933";"4466054";"40.34287492199279";"-3.707251624305595";"917 967 181";"";"santaines@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3547;"Parroquia Santa Irene";"";"";"";"Metro: Alto del Arenal (línea 1).    Bus: 144, 54.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f91b069a541f010VgnVCM1000000b205a0aRCRD";"ANDALUCES";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28038";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"445779";"4471307";"40.390597911831264";"-3.638858903756565";"915 157 951";"";"parroquiasantairene@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3581;"Parroquia Santa Luisa de Marillac";"";"";"";"Metro: Abrantes (línea 11).  Bus: 108, 47, 116, 118.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05b1b069a541f010VgnVCM1000000b205a0aRCRD";"ABRANTES";"AVENIDA";"V";"111";"";"";"";"";"MADRID";"MADRID";"28025";"ABRANTES";"CARABANCHEL";"437988";"4470066";"40.378874834395646";"-3.7305289359271807";"914 691 960";"";"par.santaluisademarillac@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
4923174;"Parroquia Santa Maravillas de Jesús";"";"";"";"Metro: La Peseta (línea 11).  Bus: 155, 35.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a0b25a10f92a110VgnVCM1000000b205a0aRCRD";"MORALES";"CALLE";"V";"64";"";"";"";"";"MADRID";"MADRID";"28054";"BUENAVISTA";"CARABANCHEL";"435014";"4468203";"40.36186553356243";"-3.765371191569051";"917 524 136";"";"parroquiamaravillas@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3590;"Parroquia Santa Margarita María de Alacoque";"";"";"";"Metro: Puerta del Angel (línea 6).  Bus: 138.  Bicimad: Estación 224 (calle Caramuel, 51).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0bc1b069a541f010VgnVCM1000000b205a0aRCRD";"JAIME VERA";"CALLE";"V";"33";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"438294";"4473706";"40.40980649816479";"-3.7285415133975706";"914 649 930";"";"santamargaritaalacoque@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3551;"Parroquia Santa María de Cervellón";"";"";"";"Metro: Arturo Soria (línea 4).  Bus: 11, 70, 120, 122.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01e1b069a541f010VgnVCM1000000b205a0aRCRD";"BELISANA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28043";"COLINA";"CIUDAD LINEAL";"444292";"4478744";"40.45749636314002";"-3.657029970531773";"913 002 902";"";"parroquia.cervellon@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3599;"Parroquia Santa María de la Caridad";"";"";"";"Metro: Herrera Oria (línea 9).  Bus: 124, 133, 67, 83.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8132b069a541f010VgnVCM1000000b205a0aRCRD";"FERMIN CABALLERO";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28034";"LA PAZ";"FUENCARRAL-EL PARDO";"440289";"4481813";"40.48486511548358";"-3.7045276665663915";"917 306 851";"";"smcaridad@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3600;"Parroquia Santa María de la Esperanza";"";"";"";"Metro: Herrera Oria (línea 9).    Bus: 127, 133, 67, 124, 134, 49.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9942b069a541f010VgnVCM1000000b205a0aRCRD";"FERMIN CABALLERO";"CALLE";"V";"53";"";"";"";"";"MADRID";"MADRID";"28034";"EL PILAR";"FUENCARRAL-EL PARDO";"440132";"4481825";"40.483080303551255";"-3.7076474197617926";"917 392 222";"";"smesperanza@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3601;"Parroquia Santa María de la Fe";"";"";"";"Metro: Avenida de la Ilustración (línea 7).    Bus: 83.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7362b069a541f010VgnVCM1000000b205a0aRCRD";"PUERTO DE MASPALOMAS";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28029";"EL PILAR";"FUENCARRAL-EL PARDO";"439501";"4481147";"40.47880850659646";"-3.713761015315405";"913 860 220";"";"santamariadelafe@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3607;"Parroquia Santa María de Martala";"";"";"";"Bus: 30, 100, 140.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7972b069a541f010VgnVCM1000000b205a0aRCRD";"FOBOS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28030";"MARROQUINA";"MORATALAZ";"446144";"4473328";"40.40882802221503";"-3.6347295106313413";"913 713 294";"";"samama@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
8174584;"Parroquia Santa María de Nazaret";"";"";"";"Metro: Las Suertes (línea 1).    Bus: 145.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98e83af83a54f410VgnVCM1000000b205a0aRCRD";"CA&amp;Ntilde;ADA DEL SANTISIMO";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28051";"CASCO H.VALLECAS";"VILLA DE VALLECAS";"449322";"4468606";"40.36648844495459";"-3.596900948645162";"627 071 241";"";"santamariadenazaret@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3595;"Parroquia Santa María del Bosque";"";"";"";"Bus: 7, 70.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f82b069a541f010VgnVCM1000000b205a0aRCRD";"MANUEL URIBE";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28033";"ATALAYA";"CIUDAD LINEAL";"443656";"4479524";"40.4644800965384";"-3.6645998357162135";"913 000 646";"";"stamariadelbosque@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3596;"Parroquia Santa María del Buen Aire";"";"";"";"Metro: Pavones (línea 9).    Bus: 8, 20.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75a2b069a541f010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"192";"";"";"";"";"MADRID";"MADRID";"28030";"FONTARRON";"MORATALAZ";"445550";"4472286";"40.39940241336233";"-3.641640649015935";"917 730 363";"";"santamariadelbuenaire@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3598;"Parroquia Santa María del Camino";"";"";"";"Metro: Pavones (línea 9).    Bus: 20, 8.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bbb2b069a541f010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"334";"";"";"";"";"MADRID";"MADRID";"28030";"PAVONES";"MORATALAZ";"446115";"4471953";"40.39643929309246";"-3.634954876493032";"917 721 569";"";"smcaminoynspalabra@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3611;"Parroquia Santa María del Monte Carmelo";"";"";"";"Metro: Velázquez (línea 4).  Bus: 1, 19, 51, 74, 9.  Bicimad: Estación 87 (calle Ayala, 44).  Aparcamiento: Velázquez Ayala (42) calle Velázquez y calle Ayala.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6d2b069a541f010VgnVCM1000000b205a0aRCRD";"AYALA";"CALLE";"V";"35";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"442037";"4475462";"40.42777634196356";"-3.683324619190937";"914 351 660 / 915 764 946";"";"smariamontecarmelo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3612;"Parroquia Santa María del Parque";"";"";"";"Metro: Parque de Santa María (línea 4).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ee2b069a541f010VgnVCM1000000b205a0aRCRD";"SANTA VIRGILIA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28033";"PINAR DEL REY";"HORTALEZA";"445576";"4480928";"40.47725595734675";"-3.6420862978327064";"917 631 228";"";"psmdelparque@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3613;"Parroquia Santa María del Pilar";"";"";"";"Metro: Sainz de Baranda (líneas 6 y 9).  Bus: 20, 152, 26, 63, C2, C1.  Bicimad: Estaciones 74 (avenida Menéndez Pelayo, 73) y 83 (calle Pío Baroja, 10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2603b069a541f010VgnVCM1000000b205a0aRCRD";"REYES MAGOS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28009";"NIÑO JESUS";"RETIRO";"442799";"4473716";"40.412100206424185";"-3.674184973880875";"915 748 120";"";"santamariadelpilar@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3614;"Parroquia Santa María del Pinar";"";"";"";"Metro: Pinar de Chamartín (líneas 1, 4 y ML1).  Bus: 29, 125, 129, 150.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c13b069a541f010VgnVCM1000000b205a0aRCRD";"JAZMIN";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28033";"COSTILLARES";"CIUDAD LINEAL";"443470";"4481127";"40.478908015024125";"-3.666936492853305";"913 024 071";"";"santamariadelpinar@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3615;"Parroquia Santa María del Pozo y Santa Marta";"";"";"";"Bus: 102, 111.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5733b069a541f010VgnVCM1000000b205a0aRCRD";"MONTANCHEZ";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28053";"ENTREVIAS";"PUENTE DE VALLECAS";"443183";"4469543";"40.374533733474344";"-3.669287042842154";"917 861 189";"";"stamariapozo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3392;"Parroquia Santa María del Silencio";"Parroquia de personas sordas y sordociegas.";"";"";"Metro: Cuatro Caminos (líneas, 1, 2 y 6).  Bus: 149, C2, C1.  Bicimad: Estación 133 (calle Raimundo Fernández Villaverde, 33).  Aparcamiento: Hernani (29), calle Hernani entre calle Orense y Comandante Zorita.";"Se encuentra ubicada dentrio del Hospital de Jornaleros de Maudes (edificio público de carácter benéfico promovido por doña Dolores Romero, viuda de Curiel, que fue Premio del Ayuntamiento en 1916).";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c43b069a541f010VgnVCM1000000b205a0aRCRD";"RAIMUNDO FERNANDEZ VILLAVERDE";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28003";"RIOS ROSAS";"CHAMBERI";"440547";"4477547";"40.44645379827357";"-3.70108404423672";"915 546 236";"";"stamsilencio@stamsilencio.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3618;"Parroquia Santa María del Val";"";"";"";"Metro: Barrio del Pilar (línea 9), Peña Grande (línea 7).  Bus: 128, 132, 137, 49, 83.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0863b069a541f010VgnVCM1000000b205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"V";"115";"";"";"";"";"MADRID";"MADRID";"28029";"EL PILAR";"FUENCARRAL-EL PARDO";"439930";"4481079";"40.478227081663015";"-3.708693644369923";"917 309 461";"";"smdelval@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
10471114;"Parroquia Santa María Josefa del Corazón de Jesús";"";"";"";"Metro: La Gavia (línea 1).  Bus: 145.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54aca0752bf0e510VgnVCM2000001f4a900aRCRD";"LA GAVIA";"AVENIDA";"V";"25";"";"";"";"";"MADRID";"MADRID";"28051";"CASCO H.VALLECAS";"VILLA DE VALLECAS";"448078";"4469306";"40.372717994646166";"-3.611609383129395";"914 254 468";"";"parroquiasantamariajosefa@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3592;"Parroquia Santa María La Antigua";"";"";"";"Metro: San Cipriano (línea 9).  Bus: 100, 71, 106, 4.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD";"VIRGEN DE LA ANTIGUA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"448647";"4472522";"40.40172520926162";"-3.6051665218853537";"917 765 202";"";"antiguavicalvaro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3594;"Parroquia Santa María la Blanca";"";"";"";"Metro: Canillejas (línea 5)  y Torre Arias (línea 5).  Bus: 140, 77.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c993b069a541f010VgnVCM1000000b205a0aRCRD";"VILLA DE CANILLEJAS";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28022";"CANILLEJAS";"SAN BLAS-CANILLEJAS";"448162";"4477353";"40.44521583994072";"-3.6112755082967087";"917 410 355 / 917 418 040";"";"parroquialablanca@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
189092;"Parroquia Santa María la Blanca de Montecarmelo";"";"";"";"Bus: 134, 178.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d058aa6bd91f010VgnVCM1000000b205a0aRCRD";"MONASTERIO DE OSEIRA";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28049";"EL GOLOSO";"FUENCARRAL-EL PARDO";"441043";"4484828";"40.512079203751064";"-3.695912476173436";"914 109 815";"";"luisdelezama@santamarialablanca.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3608;"Parroquia Santa María la Mayor y San Julián";"";"";"";"Metro: Estrecho (línea 1).  Bus: 126, 128, 64.  Bicimad: Estación 239 (calle Francos Rodríguez, 62).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3328ff632081c010VgnVCM1000000b205a0aRCRD";"CENICIENTOS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28039";"BERRUGUETE";"TETUAN";"440190";"4478804";"40.45775176629402";"-3.705411974831119";"913 114 170";"";"smlamayor@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3616;"Parroquia Santa María la Real de la Almudena";"";"";"";"Metro: Opera (líneas 2, 5 y Ramal).  Bus: 31, 50, 65.  Bicimad: Estación 166 (calle Segovia, 26).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fa3b069a541f010VgnVCM1000000b205a0aRCRD";"MAYOR";"CALLE";"V";"90";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439405";"4474088";"40.41521119054696";"-3.7142200549476727";"915 480 930";"";"almudena@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3605;"Parroquia Santa María Madre de la Iglesia";"";"";"";"Metro: Carabanchel Alto (línea 11).  Bus: 35, 47.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=45c3b069a541f010VgnVCM1000000b205a0aRCRD";"GÓMEZ DE ARTECHE";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28044";"BUENAVISTA";"CARABANCHEL";"435762";"4468968";"40.36881495577835";"-3.7566394279327944";"915 082 374";"";"marianistas.smmi@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3606;"Parroquia Santa María Magdalena";"";"";"";"Metro: Pío XII (línea 9).  Bus: 52.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4bd3b069a541f010VgnVCM1000000b205a0aRCRD";"DRÁCENA";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"443154";"4479409";"40.46340992767375";"-3.67051044011457";"913 454 938";"";"psmmagdalena@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3610;"Parroquia Santa María Micaela y San Enrique";"";"";"";"Metro: Estrecho (línea 1), Cuzco (línea 10).  Bus: 3, 5, 126, 149.  Bicimad: Estación 154 (calle Orense, 36).  Aparcamientos: Avenida Presidente Carmona (33); Brasil (18) avenida de Brasil entre General Yag&amp;uuml;e y Pedro Texeira; General Yag&amp;uuml;e (28) avenida de Brasil 15.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80f3b069a541f010VgnVCM1000000b205a0aRCRD";"SAN GERMÁN";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"441015";"4478837";"40.45622644488271";"-3.696963415991364";"915 794 269";"";"santamariamicaela@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3727;"Parroquia Santa María Personal de Habla Alemana";"";"";"";"Metro: Bambú (línea 1). Bus: 129, 150.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb04b069a541f010VgnVCM1000000b205a0aRCRD";"BURGOS";"AVENIDA";"V";"12";"";"";"";"";"MADRID";"MADRID";"28036";"CASTILLA";"CHAMARTIN";"442722";"4480571";"40.473848069808064";"-3.6757105430292083";"917 680 725";"";"info@dkgmadrid.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
10482989;"Parroquia Santa María Soledad Torres Acosta";"";"";"";"Metro: Las Tablas (línea 10 y ML1).  Bus: 172, 175.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e216acd02307e510VgnVCM2000001f4a900aRCRD";"CAMINO DE SANTIAGO";"AVENIDA";"V";"35";"";"";"";"";"MADRID";"MADRID";"28050";"VALVERDE";"FUENCARRAL-EL PARDO";"442949";"4484060";"40.505294054780634";"-3.673346867143999";"913 359 192";"";"iglesialastablas@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3623;"Parroquia Santa Matilde";"";"";"";"Metro: Alfonso XIII (línea 4).  Bus: 73, 9.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b124b069a541f010VgnVCM1000000b205a0aRCRD";"LOPEZ DE HOYOS";"CALLE";"V";"166";"";"";"";"";"MADRID";"MADRID";"28002";"PROSPERIDAD";"CHAMARTIN";"443155";"4477530";"40.446483072284444";"-3.670330403563394";"914 132 820";"";"santamatilde@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
