PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
189354;"Testigos Cristianos de Jehová. Calle Artistas";"";"";"";"Metro: Cuatro Caminos (líneas 1, 2, 6)  Bus: 149, C2, C1, 66, 124  Bicimad: Estación 123 (calle Raimundo Fernández Villaverde, 33)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e33784e0cc4f010VgnVCM2000000c205a0aRCRD";"ARTISTAS";"CALLE";"V";"22";"BAJO";"A";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"440510";"4477640";"40.44728893529121";"-3.7015290370510474";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
5713730;"Testigos Cristianos de Jehová. Calle Carrascales";"";"";"";"Metro: Usera (línea 6)  Bus: 6";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13c13b49d7619210VgnVCM2000000c205a0aRCRD";"CARRASCALES";"CALLE";"V";"12";"BAJA";"1 derecha";"";"";"MADRID";"MADRID";"28026";"PRADOLONGO";"USERA";"439885";"4470346";"40.38152721787896";"-3.7082093955604063";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189389;"Testigos Cristianos de Jehová. Calle Chantada";"";"";"";"Metro: Peñagrande (línea 7)  Bus: Línea 42";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f493784e0cc4f010VgnVCM2000000c205a0aRCRD";"CHANTADA";"CALLE";"V";"41";"";"LOCAL 6";"";"y 43";"MADRID";"MADRID";"28035";"PEÑA GRANDE";"FUENCARRAL-EL PARDO";"439292";"4480499";"40.47295576678733";"-3.7161763610140874";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189398;"Testigos Cristianos de Jehová. Calle Doctor Gómez Ulla";"";"";"";"Metro: Manuel Becerra (líneas 2, 6)  Bus: 106, 110, 146, 21, 210, 38, 53, 12, 43, 56, C2, E5";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11c3784e0cc4f010VgnVCM2000000c205a0aRCRD";"DOCTOR GÓMEZ ULLA";"CALLE";"V";"16";"BAJA";"IZQUIERDA";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"443381";"4475697";"40.4299768268144";"-3.667513892714285";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189402;"Testigos Cristianos de Jehová. Calle Guamo";"";"";"";"Metro: San Lorenzo (línea 4)  Bus: 72, T11";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dbe3784e0cc4f010VgnVCM2000000c205a0aRCRD";"GUAMO";"CALLE";"V";"2";"BAJA";"LOCAL 1 BIS";"";"y 6";"MADRID";"MADRID";"28033";"PINAR DEL REY";"HORTALEZA";"446342";"4480387";"40.472423257425966";"-3.6329921848042237";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189356;"Testigos Cristianos de Jehová. Calle Hilario Sangrador";"";"";"";"Bus: 31, 33, 36, 39, 65    Metro: Alto de Extremadura (línea 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1673784e0cc4f010VgnVCM2000000c205a0aRCRD";"HILARIO SANGRADOR";"CALLE";"V";"8";"BAJA";"";"";"IZQUIERDA";"MADRID";"MADRID";"28011";"LUCERO";"LATINA";"437000";"4473304";"40.407960942737944";"-3.7424991074388743";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11432581;"Testigos Cristianos de Jehová. Calle Ignacio Ellacuría";"";"";"";"Metro: El Carmen (línea 5)  Bus: 106, 110, 210";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=97cd71649908a710VgnVCM1000001d4a900aRCRD";"IGNACIO ELLACURIA";"CALLE";"V";"3";"";"7";"";"";"MADRID";"MADRID";"28017";"VENTAS";"CIUDAD LINEAL";"444280";"4475590";"40.42908868520633";"-3.6568904225379044";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189404;"Testigos Cristianos de Jehová. Calle Jacobinia";"";"";"";"Bus: 121, 131, 139    Metro: Carabanchel Alto (línea 11)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9614784e0cc4f010VgnVCM2000000c205a0aRCRD";"JACOBINIA";"CALLE";"V";"70";"";"";"";"";"MADRID";"MADRID";"28047";"VISTA ALEGRE";"CARABANCHEL";"436009";"4469937";"40.377563130203534";"-3.7538276002522437";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
5713929;"Testigos Cristianos de Jehová. Calle Las Pedroñeras";"";"";"";"Bus: 104, 171, T11";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ae45159bd619210VgnVCM2000000c205a0aRCRD";"LAS PEDRO&amp;Ntilde;ERAS";"CALLE";"V";"46";"";"LOCAL";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"446516";"4479828";"40.46740772482656";"-3.630892617916542";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
5713667;"Testigos Cristianos de Jehová. Calle Luis Ruiz";"";"";"";"Metro: García Noblejas (línea 7)  Bus: 28";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9a65068d6619210VgnVCM2000000c205a0aRCRD";"LUIS RUIZ";"CALLE";"V";"75";"";"PUERTA 19";"";"";"MADRID";"MADRID";"28017";"PUEBLO NUEVO";"CIUDAD LINEAL";"446046";"4475461";"40.4280279977347";"-3.6360652956995043";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189415;"Testigos Cristianos de Jehová. Calle Marcudos";"";"";"";"Metro: Usera (línea 6)  Bus: 23, 6, 78, 247, 47  Bicimad: Estación 213 (calle Antonio López, 129)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c64784e0cc4f010VgnVCM2000000c205a0aRCRD";"MARCUDOS";"CALLE";"V";"4";"BAJO";"3";"";"";"MADRID";"MADRID";"28026";"MOSCARDO";"USERA";"440442";"4471118";"40.38853080646351";"-3.701720159931242";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189957;"Testigos Cristianos de Jehová. Calle Martín de Vargas";"";"";"";"Metro: Embajadores (línea 3), Acacias (línea 5)  Bus: 148, 60, 78  Renfe: Embajadores (C5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0ea6dd8f677f010VgnVCM2000000c205a0aRCRD";"MARTIN DE VARGAS";"CALLE";"V";"26";"BAJA";"";"";"IZQUIERDA";"MADRID";"MADRID";"28005";"ACACIAS";"ARGANZUELA";"440454";"4472663";"40.40244073010048";"-3.701734952593744";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11432584;"Testigos Cristianos de Jehová. Calle Martín Martínez";"";"";"";"Metro: Alfonso XIII (línea 4)  Bus: 73, 9";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9fe71649908a710VgnVCM1000001d4a900aRCRD";"MARTIN MARTINEZ";"CALLE";"V";"4";"BAJA";"";"";"";"MADRID";"MADRID";"28002";"CIUDAD JARDIN";"CHAMARTIN";"442958";"4477570";"40.446837359952966";"-3.6726508650238014";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189410;"Testigos Cristianos de Jehová. Calle Puerto de Pozazal";"";"";"Tres auditorios";"Bus: 130, T31    Renfe: Vallecas (C2)    Metro: Sierra de Guadalupe (línea 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=458e813cbcc4f010VgnVCM1000000b205a0aRCRD";"PUERTO DE POZAZAL";"CALLE";"V";"1";"BAJA";"";"";"";"MADRID";"MADRID";"28031";"CASCO H.VALLECAS";"VILLA DE VALLECAS";"446712";"4470267";"40.37941728069035";"-3.6290579482359915";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189966;"Testigos Cristianos de Jehová. Calle San Moisés";"";"";"";"Bus: 57, 103, 111, 144  Renfe: Asamblea de Madrid, Entrevías (C2)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e73b6dd8f677f010VgnVCM2000000c205a0aRCRD";"SAN MOISÉS";"CALLE";"V";"39";"BAJA";"B";"";"";"MADRID";"MADRID";"28018";"SAN DIEGO";"PUENTE DE VALLECAS";"443504";"4470379";"40.382077738308396";"-3.665580023171385";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11432588;"Testigos Cristianos de Jehová. Calle Tembleque";"";"";"";"Metro: Empalme, Campamento (línea 4)  Bus: 25, 121, 138";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4daf71649908a710VgnVCM1000001d4a900aRCRD";"TEMBLEQUE";"CALLE";"V";"64";"BAJA";"";"";"";"MADRID";"MADRID";"28024";"ALUCHE";"LATINA";"435476";"4471898";"40.395189097488895";"-3.7603005676344834";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189351;"Testigos Cristianos de Jehová. Calle Venancio Martín";"";"";"";"Metro: Nueva Numancia (línea 1)  Bus: 141  Bicimad: Estación 226 (Camino de Valderribas, 94)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2903784e0cc4f010VgnVCM2000000c205a0aRCRD";"VENANCIO MARTIN";"CALLE";"V";"19";"";"";"";"local 2";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"443866";"4472138";"40.39795732762339";"-3.6614706779617716";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431642;"Unión De Mujeres Evangélicas UDME";"Templo evangélico";"";"";"Metro: Alfonso XIII  (línea 4)  Bus: 120, 43, 40, 72, 73, 9";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd448000baa7a710VgnVCM1000001d4a900aRCRD";"GABRIEL Y GALAN";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28002";"CIUDAD JARDIN";"CHAMARTIN";"443219";"4478101";"40.451635417260775";"-3.669617649841107";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones";
